08 - 236949.stp
Semente;Guloso;;;Randomizado;;;Adaptado;;;Reativo
;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;
5;332850;19782.8;19782840;
11;333540;19520;19519956;
17;332850;19495.9;19495912;
23;333540;20192.7;20192698;
29;332850;19200.5;19200468;
