10 - 1172.stp
Semente;Guloso;;;Randomizado;;;Adaptado;;;Reativo
;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;
6;1597;38984.8;38984770;
12;1597;38852.8;38852807;
18;1597;38942.6;38942645;
24;1597;38737.5;38737529;
