03 - 2338.stp
Semente;Guloso;;;Randomizado;;;Adaptado;;;Reativo
;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;
5;2471;0.767;767;
11;2373;0.768;768;
17;2470;0.773;773;
23;2456;0.746;746;
29;2365;0.764;764;
