02 - 23.stp
Semente;Guloso;;;Randomizado;;;Adaptado;;;Reativo
;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;
5;24;0.783;783;
11;24;0.762;762;
17;24;0.784;784;
23;23;0.765;765;
29;24;0.784;784;
