05 - 342.stp
Semente;Guloso;;;Randomizado;;;Adaptado;;;Reativo
;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;
6;458;429.046;429046;
12;452;434.753;434753;
18;458;428.766;428766;
24;452;426.534;426534;
30;458;414.624;414624;
