07 - 59797.stp
Semente;Guloso;;;Randomizado;;;Adaptado;;;Reativo
;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;
6;82800;713.303;713303;
12;82621;727.448;727448;
18;82800;701.288;701288;
24;82621;709.317;709317;
30;82800;728.857;728857;
