03 - 2338.stp
Semente;Guloso;;;Randomizado;;;Adaptado;;;Reativo
;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;
2;2381;0.752;752;
8;2465;0.792;792;
14;2370;0.759;759;
20;2464;0.738;738;
26;2458;0.787;787;
