10 - 1172.stp
Semente;Guloso;;;Randomizado;;;Adaptado;;;Reativo
;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;
5;1603;38404.6;38404636;
11;1602;38670.2;38670177;
17;1603;38812.6;38812649;
23;1602;38756.4;38756441;
