01 - 3271.stp
Semente;Guloso;;;Randomizado;;;Adaptado;;;Reativo
;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;
1;3296;0.605;605;
7;3396;0.65;650;
13;3296;0.624;624;
19;3400;0.601;601;
25;3296;0.621;621;
