02 - 23.stp
Semente;Guloso;;;Randomizado;;;Adaptado;;;Reativo
;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;
1;24;0.793;793;
7;24;0.77;770;
13;24;0.773;773;
19;23;0.807;807;
25;23;0.784;784;
