08 - 236949.stp
Semente;Guloso;;;Randomizado;;;Adaptado;;;Reativo
;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;
3;332876;19885.2;19885249;
9;332367;19621.2;19621214;
15;332876;19483.6;19483579;
21;332367;20139.5;20139489;
27;333223;19296.7;19296689;
