10 - 1172.stp
Semente;Guloso;;;Randomizado;;;Adaptado;;;Reativo
;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;Solucao;Tempo(s);Clocks;
1;1615;38843;38843044;
7;1608;38714.1;38714138;
13;1611;38774.9;38774913;
19;1608;38901.5;38901499;
